Date,BERNALILLO,CATRON,CHAVES,CIBOLA,COLFAX,CURRY,DEBACA,DONA ANA,EDDY,GRANT,GUADALUPE,HARDING,HIDALGO,LEA,LINCOLN,LOS ALAMOS,LUNA,MCKINLEY,MORA,OTERO,QUAY,RIO ARRIBA,ROOSEVELT,SANDOVAL,SAN JUAN,SAN MIGUEL,SANTA FE,SIERRA,SOCORRO,TAOS,TORRANCE,UNION,VALENCIA
2020-12-31,40808,55,7197,2781,665,4041,97,17691,4544,904,525,8,240,6971,1040,284,2365,9807,121,3247,332,2285,1503,8161,10155,846,7529,532,954,1152,524,354,5179
2021-01-01,41121,58,7252,2809,675,4097,97,17851,4586,921,529,8,242,6997,1043,286,2370,9881,123,3253,332,2314,1527,8269,10308,861,7588,536,959,1154,532,354,5209
2021-01-02,41385,59,7300,2827,678,4127,98,17961,4690,941,533,8,243,7045,1061,298,2395,9955,124,3263,338,2349,1533,8338,10482,877,7638,558,963,1174,538,353,5243
2021-01-03,41730,59,7330,2830,680,4144,99,18085,4744,961,534,8,255,7105,1078,299,2405,9997,124,3273,340,2371,1552,8413,10551,879,7663,576,963,1178,545,355,5259
2021-01-04,42012,59,7367,2849,692,4177,102,18208,4788,964,534,8,254,7177,1081,299,2409,10031,125,3291,340,2379,1560,8459,10620,888,7726,581,965,1182,550,356,5282
2021-01-05,42490,59,7415,2867,694,4192,103,18322,4813,974,534,8,254,7235,1088,301,2416,10124,125,3317,345,2396,1560,8530,10724,898,7757,582,967,1188,553,358,5310
2021-01-06,42929,60,7491,2881,700,4205,103,18484,4827,997,540,8,258,7290,1090,316,2421,10206,126,3344,346,2488,1561,8625,10877,904,7862,583,976,1203,557,358,5368
2021-01-07,43382,61,7566,2909,707,4240,104,18601,4958,1030,541,8,265,7337,1109,327,2444,10275,126,3394,348,2561,1586,8766,11108,916,7993,594,980,1216,562,363,5430
2021-01-08,43807,62,7642,2942,737,4293,109,18803,5015,1050,545,8,270,7393,1128,334,2463,10374,131,3414,356,2587,1599,8861,11289,931,8075,600,993,1228,566,364,5487
2021-01-09,44177,64,7702,2964,743,4315,109,18967,5087,1070,548,8,272,7480,1143,340,2479,10467,133,3458,362,2635,1610,8952,11405,947,8184,617,1001,1247,568,366,5534
2021-01-10,44442,64,7760,2985,746,4340,112,19119,5184,1094,551,8,276,7547,1153,346,2505,10528,133,3488,363,2677,1625,9033,11503,954,8248,617,1002,1262,574,366,5552
2021-01-11,44698,64,7779,3007,751,4373,112,19223,5218,1107,553,8,278,7566,1173,348,2526,10569,134,3528,366,2696,1640,9087,11576,960,8314,617,1009,1274,574,367,5592
2021-01-12,44923,66,7815,3025,754,4394,114,19327,5257,1115,554,8,278,7595,1178,350,2532,10631,134,3538,367,2727,1652,9176,11664,966,8351,628,1011,1277,577,369,5621
2021-01-13,45273,67,7832,3033,761,4402,115,19451,5302,1126,560,8,278,7610,1182,352,2560,10700,135,3558,372,2771,1655,9255,11765,987,8425,629,1017,1277,582,370,5653
2021-01-14,45614,68,7905,3054,764,4441,116,19613,5365,1145,562,8,279,7707,1190,361,2588,10762,140,3614,372,2834,1671,9343,11920,996,8501,637,1028,1301,590,370,5684
2021-01-15,45903,68,7982,3061,770,4487,118,19801,5433,1159,564,8,280,7775,1234,378,2608,10811,141,3646,376,2865,1678,9401,12010,1012,8562,645,1030,1316,596,372,5715
2021-01-16,46179,68,8032,3083,775,4507,120,19973,5484,1172,565,8,281,7803,1249,389,2626,10881,141,3681,379,2884,1682,9476,12080,1018,8629,647,1035,1332,599,373,5742
2021-01-17,46349,70,8071,3089,783,4525,120,20079,5505,1185,567,8,287,7833,1253,393,2638,10917,141,3697,381,2907,1695,9523,12147,1033,8676,647,1039,1342,601,373,5763
2021-01-18,46508,70,8088,3093,784,4555,120,20127,5528,1191,568,8,288,7853,1281,393,2652,10962,141,3714,381,2929,1697,9564,12209,1040,8711,650,1042,1354,604,373,5785
2021-01-19,46763,70,8110,3098,783,4574,121,20212,5550,1201,569,8,288,7861,1286,393,2673,10993,141,3732,382,2937,1705,9619,12243,1043,8740,653,1051,1355,605,374,5819
2021-01-20,46975,70,8141,3106,784,4587,122,20355,5603,1206,570,8,288,7873,1308,401,2700,11009,142,3746,384,2989,1715,9661,12325,1053,8795,653,1056,1370,608,374,5856
2021-01-21,47205,70,8200,3120,789,4614,123,20477,5652,1212,571,8,293,7906,1327,406,2734,11101,142,3775,387,3010,1720,9712,12405,1060,8847,655,1062,1379,609,374,5878
2021-01-22,47410,70,8222,3133,795,4629,123,20610,5692,1221,571,8,294,7934,1341,418,2786,11161,142,3797,390,3032,1727,9762,12468,1068,8913,658,1075,1388,614,375,5904
2021-01-23,47587,70,8252,3148,795,4651,122,20682,5741,1234,571,8,307,7964,1355,420,2802,11213,143,3829,393,3071,1730,9808,12551,1074,8993,659,1083,1401,618,375,5925
2021-01-24,47727,70,8273,3152,800,4663,122,20752,5775,1238,573,8,308,7976,1377,424,2834,11237,143,3847,395,3090,1735,9831,12605,1082,9059,660,1086,1412,621,375,5955
2021-01-25,47870,70,8287,3160,800,4677,122,20820,5786,1242,576,8,308,8002,1378,425,2842,11282,143,3861,395,3090,1740,9854,12654,1087,9079,660,1091,1422,623,375,5967
2021-01-26,48020,71,8316,3170,802,4688,124,20902,5824,1244,576,8,309,8016,1388,425,2858,11315,143,3881,395,3105,1741,9890,12706,1095,9117,667,1095,1426,625,375,5979
2021-01-27,48177,71,8363,3178,808,4696,124,21024,5874,1249,577,8,311,8047,1406,433,2887,11347,144,3895,395,3132,1743,9926,12748,1109,9177,667,1100,1428,627,375,6001
2021-01-28,48364,71,8387,3182,808,4709,125,21086,5897,1256,580,8,311,8076,1417,439,2896,11404,144,3925,396,3158,1751,9953,12807,1113,9229,667,1105,1436,628,375,6016
2021-01-29,48839,71,8414,3183,812,4725,126,21190,5935,1270,581,8,314,8124,1424,444,2910,11446,145,3942,397,3170,1754,10029,12867,1125,9279,667,1109,1440,638,375,6045
2021-01-30,49093,71,8441,3193,813,4740,126,21254,5967,1278,581,8,314,8144,1434,444,2917,11500,147,3965,398,3187,1759,10098,12907,1128,9309,669,1118,1450,642,376,6068
2021-01-31,49224,71,8460,3204,813,4746,126,21310,5980,1287,586,8,319,8169,1443,448,2937,11528,147,3974,398,3208,1763,10131,12958,1132,9345,669,1124,1453,644,376,6080
2021-02-01,49412,71,8466,3210,815,4750,126,21352,5995,1292,586,8,323,8180,1446,448,2942,11559,148,3990,398,3214,1765,10181,12995,1132,9382,672,1128,1454,644,376,6089
2021-02-02,49530,71,8469,3210,815,4753,128,21402,6007,1296,586,8,323,8219,1447,449,2947,11586,148,4002,400,3226,1772,10216,13025,1135,9412,672,1132,1454,644,378,6120
2021-02-03,49691,71,8507,3217,822,4760,128,21497,6052,1304,589,8,325,8238,1454,452,2959,11638,149,4022,400,3236,1777,10255,13072,1139,9441,672,1149,1454,650,378,6146
2021-02-04,49845,71,8525,3232,824,4766,129,21591,6078,1315,590,8,328,8259,1456,456,2978,11662,150,4041,401,3251,1782,10283,13097,1143,9470,672,1153,1463,653,378,6161
2021-02-05,50015,73,8549,3239,825,4777,130,21674,6104,1325,590,8,328,8287,1458,460,2984,11688,150,4054,401,3262,1789,10337,13128,1143,9506,672,1159,1467,656,378,6177
2021-02-06,50139,73,8565,3255,826,4779,130,21730,6119,1336,590,8,329,8292,1459,460,2991,11714,150,4063,403,3272,1793,10371,13152,1147,9528,675,1163,1467,656,378,6194
2021-02-07,50237,73,8572,3260,826,4786,130,21780,6125,1355,590,8,330,8307,1466,459,2999,11736,150,4087,403,3275,1796,10386,13176,1149,9540,675,1165,1468,657,378,6205
2021-02-08,50357,73,8575,3260,826,4793,130,21820,6137,1358,590,8,330,8316,1470,459,3004,11747,150,4107,408,3288,1797,10410,13189,1150,9547,675,1169,1472,659,378,6215
2021-02-09,50513,73,8582,3262,826,4797,130,21877,6145,1366,590,8,330,8318,1472,459,3009,11763,150,4114,409,3305,1802,10452,13212,1153,9575,675,1172,1474,660,378,6229
2021-02-10,50637,73,8596,3275,833,4805,130,21988,6165,1391,590,8,330,8330,1475,460,3014,11776,150,4135,409,3311,1810,10478,13241,1167,9600,675,1180,1475,660,378,6245
2021-02-11,50744,73,8697,3286,834,4823,130,22059,6181,1398,590,8,330,8365,1476,459,3017,11794,150,4159,412,3319,1812,10513,13264,1173,9609,676,1187,1476,661,378,6270
2021-02-12,50867,73,8708,3291,835,4829,130,22138,6190,1410,590,8,331,8373,1483,463,3024,11813,150,4167,413,3326,1814,10551,13282,1177,9628,678,1189,1477,662,378,6276
2021-02-13,51113,76,8733,3299,838,4839,131,22178,6206,1415,590,8,334,8379,1486,464,3028,11844,151,4197,413,3340,1817,10592,13304,1185,9644,678,1193,1481,665,378,6290
2021-02-14,51179,79,8741,3304,838,4841,131,22241,6216,1421,590,8,335,8380,1495,466,3034,11866,151,4203,413,3341,1817,10603,13326,1189,9653,679,1194,1487,669,378,6302
2021-02-15,51245,81,8744,3309,839,4843,131,22261,6230,1429,590,8,338,8384,1495,467,3036,11881,151,4207,413,3343,1817,10614,13345,1192,9653,679,1196,1488,670,379,6303
2021-02-16,51315,82,8750,3329,840,4850,131,22313,6240,1435,591,8,340,8394,1496,468,3046,11887,151,4213,413,3355,1822,10646,13357,1196,9661,679,1196,1489,671,379,6318
2021-02-17,51431,82,8753,3333,841,4853,131,22362,6243,1438,592,8,340,8398,1497,468,3046,11893,151,4220,414,3361,1822,10667,13378,1197,9671,679,1199,1490,673,379,6322
2021-02-18,51557,82,8758,3347,843,4855,131,22458,6254,1442,592,8,342,8421,1500,468,3051,11911,152,4239,415,3363,1822,10691,13389,1202,9690,680,1200,1494,674,380,6328
2021-02-19,51644,83,8771,3346,843,4857,131,22520,6265,1449,598,8,342,8428,1510,469,3054,11930,153,4257,415,3366,1826,10704,13398,1208,9711,682,1202,1494,674,380,6332
2021-02-20,51738,82,8782,3352,843,4878,131,22591,6271,1454,599,8,342,8432,1511,473,3059,11967,154,4287,415,3372,1828,10727,13441,1210,9725,686,1209,1495,676,384,6346
2021-02-21,51834,82,8795,3353,843,4881,131,22636,6295,1455,599,8,344,8438,1515,473,3069,11977,154,4306,416,3374,1829,10750,13452,1214,9728,685,1211,1496,676,388,6368
2021-02-22,51913,83,8798,3357,844,4886,131,22683,6302,1456,599,8,345,8460,1516,474,3073,11981,154,4315,416,3376,1830,10765,13463,1215,9736,685,1211,1499,677,389,6383
2021-02-23,52025,83,8800,3360,847,4894,131,22731,6304,1460,600,8,345,8474,1520,475,3079,11985,154,4331,418,3380,1831,10788,13477,1218,9746,685,1211,1503,677,402,6393
2021-02-24,52129,83,8819,3369,850,4898,132,22799,6404,1462,600,8,346,8483,1527,476,3083,11989,161,4348,418,3388,1835,10802,13488,1222,9760,698,1215,1509,678,403,6399
2021-02-25,52213,83,8829,3371,851,4901,132,22851,6416,1474,603,8,346,8498,1532,477,3083,11999,161,4369,418,3391,1836,10815,13500,1223,9774,698,1215,1519,680,403,6411
2021-02-26,52421,83,8837,3372,859,4904,132,22908,6441,1482,606,8,347,8702,1536,480,3089,12013,161,4385,419,3400,1836,10841,13510,1225,9791,697,1216,1528,682,403,6422
2021-02-27,52434,83,8849,3379,849,4915,132,22939,6453,1488,609,8,349,8705,1538,482,3090,12031,161,4397,419,3401,1836,10841,13510,1228,9797,697,1218,1529,684,403,6429
2021-02-28,52528,83,8854,3379,852,4920,132,22979,6458,1492,612,8,349,8706,1543,482,3095,12034,161,4413,420,3405,1838,10843,13521,1228,9804,698,1221,1535,689,403,6441
2021-03-01,52582,83,8853,3388,853,4923,132,23016,6463,1496,612,8,349,8719,1543,482,3099,12036,161,4418,420,3408,1839,10853,13529,1230,9806,699,1222,1536,690,403,6446
2021-03-02,52682,83,8860,3389,853,4927,132,23051,6471,1499,613,8,349,8724,1544,483,3099,12044,161,4434,420,3410,1839,10871,13541,1233,9815,700,1224,1536,691,403,6453
2021-03-03,52783,83,8873,3398,853,4934,132,23105,6487,1505,613,8,350,8766,1550,483,3109,12050,161,4441,420,3420,1840,10893,13549,1234,9827,703,1225,1542,693,403,6465
2021-03-04,52863,83,8880,3401,854,4940,132,23144,6500,1508,614,8,350,8776,1552,485,3111,12056,162,4457,420,3419,1840,10916,13554,1237,9837,702,1226,1551,697,404,6477
2021-03-05,52965,83,8887,3404,859,4942,132,23201,6513,1514,615,8,350,8784,1554,485,3115,12062,162,4475,420,3420,1841,10939,13562,1240,9852,703,1226,1553,701,404,6489
2021-03-06,53036,83,8891,3409,859,4944,132,23235,6523,1516,615,8,350,8837,1554,486,3117,12067,162,4492,421,3422,1842,10961,13573,1245,9864,704,1226,1556,703,404,6505
2021-03-07,53036,83,8891,3409,859,4944,132,23235,6523,1516,615,8,350,8837,1554,486,3117,12067,162,4492,421,3422,1842,10961,13573,1245,9864,704,1226,1556,703,404,6505
2021-03-08,53149,83,8895,3414,861,4952,132,23286,6532,1520,615,8,350,8843,1557,486,3121,12073,162,4508,421,3426,1843,10988,13581,1246,9870,704,1228,1562,705,404,6515
2021-03-09,53229,83,8895,3414,861,4958,132,23323,6538,1523,615,8,350,8841,1559,486,3123,12079,162,4520,421,3431,1842,11000,13584,1248,9882,704,1228,1563,705,407,6524
2021-03-10,53321,83,8901,3417,861,4962,132,23362,6543,1532,616,8,350,8842,1561,486,3131,12083,164,4540,424,3433,1845,11006,13586,1255,9899,704,1228,1566,705,411,6530
2021-03-11,53397,83,8904,3422,861,4967,132,23398,6550,1543,616,8,350,8858,1564,487,3134,12089,165,4549,425,3439,1845,11010,13604,1257,9913,704,1228,1569,705,411,6533
2021-03-12,53490,83,8906,3430,863,4968,133,23436,6554,1553,616,8,350,8860,1571,488,3134,12091,166,4571,425,3440,1845,11027,13611,1267,9924,704,1231,1580,707,411,6541
2021-03-13,53555,83,8911,3434,864,4971,133,23464,6559,1559,616,8,350,8862,1571,489,3136,12091,166,4582,425,3443,1847,11036,13615,1273,9928,706,1231,1587,707,411,6549
2021-03-14,53594,83,8919,3435,866,4974,133,23493,6565,1564,616,8,350,8868,1571,489,3140,12091,166,4587,425,3442,1848,11047,13618,1277,9935,706,1231,1589,707,411,6557
2021-03-15,53654,82,8921,3438,867,4978,133,23523,6569,1571,616,8,350,8877,1574,490,3148,12093,167,4599,425,3442,1851,11066,13618,1277,9939,707,1233,1592,708,411,6561
2021-03-16,53718,82,8921,3440,867,4980,133,23554,6577,1576,616,8,350,8878,1574,490,3165,12096,168,4602,425,3444,1852,11081,13620,1282,9944,707,1233,1594,709,411,6567
2021-03-17,53770,82,8931,3441,867,4985,133,23631,6591,1578,616,8,350,8881,1576,492,3170,12099,168,4612,425,3446,1853,11101,13622,1292,9950,707,1233,1593,710,411,6583
2021-03-18,53855,82,8933,3451,867,4988,133,23674,6601,1583,616,8,350,8888,1576,493,3171,12099,168,4626,425,3448,1853,11122,13624,1299,9962,707,1233,1594,711,411,6607
2021-03-19,53932,82,8934,3452,867,4988,133,23716,6605,1588,616,8,351,8893,1575,493,3177,12101,168,4637,425,3447,1853,11151,13632,1303,9977,707,1233,1594,716,411,6609
2021-03-20,53999,82,8934,3452,868,4993,133,23752,6608,1589,617,8,351,8894,1576,494,3182,12107,168,4648,425,3447,1855,11165,13639,1309,9987,707,1234,1596,716,411,6614
2021-03-21,54052,83,8936,3453,869,5009,133,23772,6615,1590,617,9,351,8908,1576,494,3183,12109,168,4659,425,3447,1857,11182,13641,1310,9994,708,1233,1599,717,411,6621
2021-03-22,54118,83,8937,3453,869,5010,133,23797,6619,1590,617,9,351,8930,1577,494,3194,12110,168,4663,425,3445,1858,11194,13646,1311,9997,710,1233,1599,718,411,6624
2021-03-23,54192,83,8938,3454,869,5011,133,23816,6627,1590,618,9,351,8931,1577,495,3201,12113,168,4668,426,3449,1858,11211,13655,1311,10003,713,1234,1599,719,411,6631
2021-03-24,54237,83,8938,3454,869,5018,133,23875,6636,1594,620,9,352,8934,1578,495,3209,12117,168,4675,426,3452,1863,11233,13661,1312,10010,713,1237,1603,719,411,6641
2021-03-25,54322,83,8943,3454,869,5025,133,23900,6644,1595,622,9,352,8935,1581,495,3215,12124,168,4675,426,3457,1863,11259,13668,1312,10020,712,1239,1605,720,411,6655
2021-03-26,54389,83,8950,3456,870,5029,133,23935,6648,1603,623,9,352,8934,1585,496,3221,12130,168,4690,427,3461,1863,11272,13690,1313,10040,710,1240,1604,720,411,6661
2021-03-27,54446,83,8954,3457,871,5030,133,23957,6648,1609,625,9,352,8941,1586,496,3224,12136,168,4695,427,3468,1863,11284,13709,1313,10040,710,1240,1606,720,411,6675
2021-03-28,54495,83,8958,3458,872,5033,133,23975,6656,1613,627,9,352,8946,1586,496,3226,12138,168,4707,427,3469,1863,11295,13720,1313,10049,710,1242,1608,722,411,6684
2021-03-29,54545,83,8960,3460,873,5035,133,24028,6657,1613,627,9,353,8949,1586,499,3229,12140,168,4711,427,3469,1863,11320,13730,1314,10060,710,1242,1611,726,411,6688
2021-03-30,54602,84,8963,3462,873,5035,133,24066,6663,1613,628,9,353,8949,1586,499,3229,12141,168,4714,427,3470,1864,11345,13733,1314,10062,710,1244,1611,726,411,6690
2021-03-31,54726,84,8971,3462,873,5037,134,24089,6666,1618,628,9,353,8958,1590,501,3232,12141,168,4720,428,3471,1866,11386,13745,1315,10078,710,1244,1613,728,412,6696
2021-04-01,54836,84,8974,3463,873,5042,134,24140,6670,1622,628,9,355,8962,1591,501,3239,12141,168,4740,428,3479,1867,11407,13764,1315,10090,710,1244,1618,729,412,6711
2021-04-02,54906,84,8980,3465,875,5043,134,24167,6675,1632,628,9,355,8972,1592,501,3238,12140,168,4751,428,3478,1870,11430,13773,1318,10097,712,1245,1618,730,412,6726
2021-04-03,54906,84,8980,3465,875,5043,134,24167,6675,1632,628,9,355,8972,1592,501,3238,12140,168,4751,428,3478,1870,11430,13773,1318,10097,712,1245,1618,730,412,6726
2021-04-04,54906,84,8980,3465,875,5043,134,24167,6675,1632,628,9,355,8972,1592,501,3238,12140,168,4751,428,3478,1870,11430,13773,1318,10097,712,1245,1618,730,412,6726
2021-04-05,55065,84,8986,3471,875,5047,134,24235,6679,1635,628,9,355,8993,1595,503,3245,12144,169,4769,427,3487,1870,11461,13831,1317,10114,712,1246,1621,731,412,6744
2021-04-06,55145,84,8989,3474,875,5050,134,24260,6684,1638,627,9,355,8996,1596,503,3246,12146,169,4774,427,3492,1870,11474,13839,1319,10120,714,1247,1621,732,413,6751
2021-04-07,55201,85,8993,3477,879,5050,134,24297,6690,1645,627,9,355,9000,1598,505,3251,12153,169,4781,427,3493,1874,11502,13856,1322,10126,714,1247,1623,732,413,6761
2021-04-08,55296,85,8995,3484,878,5050,136,24339,6703,1650,627,9,355,9000,1600,505,3253,12155,169,4792,427,3496,1875,11515,13882,1323,10135,716,1250,1624,733,413,6777
2021-04-09,55354,85,8996,3485,879,5050,136,24351,6703,1654,627,9,355,9003,1600,505,3254,12155,169,4795,428,3500,1875,11529,13888,1324,10141,717,1251,1625,733,413,6779
2021-04-10,55354,85,8996,3485,879,5050,136,24351,6703,1654,627,9,355,9003,1600,505,3254,12155,169,4795,428,3500,1875,11529,13888,1324,10141,717,1251,1625,733,413,6779
2021-04-11,55354,85,8996,3485,879,5050,136,24351,6703,1654,627,9,355,9003,1600,505,3254,12155,169,4795,428,3500,1875,11529,13888,1324,10141,717,1251,1625,733,413,6779
2021-04-12,55571,87,9015,3494,881,5054,136,24433,6709,1659,627,9,357,9015,1603,506,3262,12163,169,4804,428,3524,1875,11595,13963,1329,10158,718,1254,1631,733,413,6812
2021-04-13,55664,87,9012,3494,881,5055,136,24446,6710,1663,627,9,357,9018,1603,506,3263,12171,169,4804,428,3527,1875,11616,13976,1329,10162,720,1257,1632,734,413,6820
2021-04-14,55737,87,9012,3498,883,5056,136,24466,6715,1667,627,9,357,9019,1606,508,3263,12173,169,4806,428,3534,1877,11631,14001,1329,10177,722,1278,1637,735,413,6822
2021-04-15,55801,88,9028,3499,886,5056,136,24505,6717,1668,627,9,359,9021,1608,508,3265,12178,169,4816,428,3537,1877,11650,14034,1330,10186,722,1283,1638,736,413,6827
2021-04-16,55897,88,9037,3500,886,5061,136,24534,6730,1669,627,10,359,9025,1608,508,3268,12186,169,4827,430,3539,1876,11665,14056,1334,10198,722,1288,1644,736,413,6842
2021-04-17,55897,88,9037,3500,886,5061,136,24534,6730,1669,627,10,359,9025,1608,508,3268,12186,169,4827,430,3539,1876,11665,14056,1334,10198,722,1288,1644,736,413,6842
2021-04-18,55897,88,9037,3500,886,5061,136,24534,6730,1669,627,10,359,9025,1608,508,3268,12186,169,4827,430,3539,1876,11665,14056,1334,10198,722,1288,1644,736,413,6842
2021-04-19,56086,89,9066,3502,894,5073,137,24611,6749,1673,627,10,359,9028,1622,511,3273,12193,169,4842,433,3546,1877,11712,14141,1338,10219,727,1297,1648,742,414,6870
2021-04-20,56141,89,9069,3502,894,5072,137,24624,6746,1677,627,10,359,9028,1622,511,3274,12196,169,4843,435,3550,1876,11729,14159,1339,10233,728,1299,1648,742,414,6873
2021-04-21,56202,89,9071,3504,896,5073,137,24637,6751,1680,627,10,359,9028,1624,511,3275,12201,169,4844,439,3552,1877,11742,14191,1339,10249,728,1299,1648,744,414,6873
2021-04-22,56282,90,9083,3504,896,5082,138,24653,6755,1681,627,10,359,9027,1632,512,3276,12203,169,4851,439,3555,1877,11753,14223,1339,10259,728,1301,1650,747,414,6875
2021-04-23,56336,90,9086,3505,896,5086,138,24699,6765,1681,627,10,359,9028,1636,514,3284,12208,169,4857,441,3557,1878,11771,14259,1340,10271,733,1301,1650,748,414,6884
2021-04-24,56336,90,9086,3505,896,5086,138,24699,6765,1681,627,10,359,9028,1636,514,3284,12208,169,4857,441,3557,1878,11771,14259,1340,10271,733,1301,1650,748,414,6884
2021-04-25,56336,90,9086,3505,896,5086,138,24699,6765,1681,627,10,359,9028,1636,514,3284,12208,169,4857,441,3557,1878,11771,14259,1340,10271,733,1301,1650,748,414,6884
2021-04-26,56556,90,9116,3510,897,5098,139,24755,6782,1686,627,10,359,9026,1644,516,3297,12216,169,4867,442,3569,1883,11811,14369,1341,10293,740,1305,1653,756,417,6905
2021-04-27,56626,90,9115,3511,897,5100,139,24755,6788,1688,628,10,359,9029,1644,516,3298,12218,169,4872,445,3569,1886,11814,14400,1342,10301,744,1307,1654,758,417,6910
2021-04-28,56711,90,9121,3512,898,5100,140,24784,6791,1690,628,10,360,9030,1648,518,3300,12227,169,4877,446,3574,1889,11829,14424,1341,10310,746,1308,1654,760,417,6917
2021-04-29,56772,92,9136,3509,900,5106,142,24806,6794,1692,628,10,360,9033,1658,518,3307,12226,170,4885,448,3578,1892,11842,14475,1342,10315,746,1310,1656,761,417,6921
2021-04-30,56899,92,9146,3509,901,5109,146,24829,6801,1696,629,10,361,9034,1662,518,3308,12231,170,4895,452,3583,1894,11856,14514,1342,10321,746,1309,1656,767,417,6930
2021-05-01,56899,92,9146,3509,901,5109,146,24829,6801,1696,629,10,361,9034,1662,518,3308,12231,170,4895,452,3583,1894,11856,14514,1342,10321,746,1309,1656,767,417,6930
2021-05-02,56899,92,9146,3509,901,5109,146,24829,6801,1696,629,10,361,9034,1662,518,3308,12231,170,4895,452,3583,1894,11856,14514,1342,10321,746,1309,1656,767,417,6930
2021-05-03,57121,92,9157,3510,905,5116,146,24874,6817,1701,631,10,361,9031,1669,519,3316,12238,170,4933,459,3592,1921,11892,14625,1346,10351,749,1310,1659,767,417,6967
2021-05-04,57211,92,9158,3510,905,5131,146,24883,6820,1702,631,10,361,9033,1671,519,3314,12244,170,4936,465,3596,1928,11892,14663,1346,10360,750,1310,1658,775,415,6971
2021-05-05,57274,92,9159,3510,906,5136,146,24894,6823,1704,632,10,361,9034,1673,519,3317,12244,170,4951,471,3597,1929,11904,14703,1347,10380,753,1311,1658,784,415,6974
2021-05-06,57352,92,9163,3513,907,5147,146,24917,6825,1704,632,10,361,9034,1679,524,3318,12251,170,4966,480,3601,1937,11916,14750,1349,10402,754,1312,1659,785,415,6983
2021-05-07,57427,92,9169,3514,908,5154,148,24936,6832,1706,640,10,361,9038,1683,524,3324,12259,170,4971,485,3604,1945,11926,14805,1351,10419,757,1312,1662,792,415,6994
2021-05-08,57427,92,9169,3514,908,5154,148,24936,6832,1706,640,10,361,9038,1683,524,3324,12259,170,4971,485,3604,1945,11926,14805,1351,10419,757,1312,1662,792,415,6994
2021-05-09,57427,92,9169,3514,908,5154,148,24936,6832,1706,640,10,361,9038,1683,524,3324,12259,170,4971,485,3604,1945,11926,14805,1351,10419,757,1312,1662,792,415,6994
2021-05-10,57582,93,9187,3517,909,5177,155,24968,6836,1708,642,10,361,9045,1696,525,3331,12273,170,4995,491,3608,1950,11955,14960,1352,10444,760,1313,1667,796,415,7010
2021-05-11,57638,93,9188,3521,911,5183,155,24966,6836,1707,654,10,361,9047,1697,525,3331,12276,170,5002,495,3604,1954,11962,14973,1352,10458,760,1313,1667,798,415,7015
2021-05-12,57705,93,9190,3522,914,5185,158,24984,6843,1708,655,10,361,9048,1700,525,3337,12285,170,5004,504,3601,1957,11967,15002,1352,10471,763,1315,1668,798,415,7022
2021-05-13,57776,93,9196,3524,914,5195,158,24986,6844,1710,656,10,361,9048,1702,525,3337,12289,170,5012,505,3597,1961,11975,15034,1353,10486,765,1316,1669,816,415,7034
2021-05-14,57848,93,9200,3528,914,5203,158,25002,6845,1709,656,10,362,9049,1705,526,3342,12297,170,5024,506,3601,1963,11981,15070,1353,10503,767,1317,1671,821,414,7042
2021-05-15,57848,93,9200,3528,914,5203,158,25002,6845,1709,656,10,362,9049,1705,526,3342,12297,170,5024,506,3601,1963,11981,15070,1353,10503,767,1317,1671,821,414,7042
2021-05-16,57848,93,9200,3528,914,5203,158,25002,6845,1709,656,10,362,9049,1705,526,3342,12297,170,5024,506,3601,1963,11981,15070,1353,10503,767,1317,1671,821,414,7042
2021-05-17,57990,93,9210,3530,915,5226,166,25022,6852,1715,660,10,363,9055,1715,527,3350,12312,170,5053,509,3611,1977,12006,15170,1355,10556,770,1317,1673,839,417,7052
2021-05-18,58032,93,9210,3531,915,5230,167,25014,6853,1715,660,10,363,9059,1720,527,3351,12319,171,5069,513,3613,1981,12018,15200,1355,10571,773,1318,1673,840,417,7055
2021-05-19,58080,94,9217,3532,921,5231,167,25022,6856,1717,660,11,363,9060,1720,528,3352,12323,171,5077,513,3613,1985,12024,15212,1355,10597,774,1318,1675,842,417,7062
2021-05-20,58137,94,9218,3535,922,5240,169,25020,6858,1717,663,11,363,9070,1727,528,3353,12325,171,5104,514,3619,1992,12036,15246,1355,10610,775,1318,1677,843,417,7068
2021-05-21,58178,94,9222,3537,922,5244,170,25032,6862,1717,667,11,363,9070,1728,529,3354,12326,171,5113,517,3623,1992,12047,15283,1359,10632,776,1318,1677,844,417,7073
2021-05-22,58178,94,9222,3537,922,5244,170,25032,6862,1717,667,11,363,9070,1728,529,3354,12326,171,5113,517,3623,1992,12047,15283,1359,10632,776,1318,1677,844,417,7073
2021-05-23,58178,94,9222,3537,922,5244,170,25032,6862,1717,667,11,363,9070,1728,529,3354,12326,171,5113,517,3623,1992,12047,15283,1359,10632,776,1318,1677,844,417,7073
2021-05-24,58260,95,9227,3540,928,5248,171,25060,6868,1717,669,12,363,9071,1735,529,3355,12334,171,5141,517,3631,1993,12082,15344,1361,10664,776,1319,1685,852,421,7082
2021-05-25,58298,95,9227,3540,928,5248,172,25065,6870,1718,672,12,363,9074,1736,529,3355,12334,171,5146,518,3633,1999,12092,15359,1366,10662,776,1319,1686,933,421,7088
